1491128688,nodemcu/peer2/msg," 00401 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128688,nodemcu/peer2/msg," 00401 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128690,nodemcu/peer2/msg," 00402 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128690,nodemcu/peer2/msg," 00402 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128693,nodemcu/peer2/msg," 00403 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128695,nodemcu/peer2/msg," 00403 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128695,nodemcu/peer2/msg," 00404 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128697,nodemcu/peer2/msg," 00404 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128698,nodemcu/peer2/msg," 00405 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128699,nodemcu/peer2/msg," 00405 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128700,nodemcu/peer2/msg," 00406 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128701,nodemcu/peer2/msg," 00406 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128702,nodemcu/peer2/msg," 00407 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128702,nodemcu/peer2/msg," 00407 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128705,nodemcu/peer2/msg," 00408 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128707,nodemcu/peer2/msg," 00408 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128707,nodemcu/peer2/msg," 00409 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128709,nodemcu/peer2/msg," 00409 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128710,nodemcu/peer2/msg," 00410 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128711,nodemcu/peer2/msg," 00410 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128712,nodemcu/peer2/msg,""
1491128712,nodemcu/peer2/msg," 00411 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128712,nodemcu/peer2/msg," 00411 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128714,nodemcu/peer2/msg," 00412 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit 00412 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128717,nodemcu/peer2/msg," 00413 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128719,nodemcu/peer2/msg," 00413 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128719,nodemcu/peer2/msg," 00414 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128721,nodemcu/peer2/msg," 00414 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128722,nodemcu/peer2/msg," 00415 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128723,nodemcu/peer2/msg," 00415 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128724,nodemcu/peer2/msg," 00416 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128725,nodemcu/peer2/msg," 00416 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128727,nodemcu/peer2/msg," 00417 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128729,nodemcu/peer2/msg," 00417 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128729,nodemcu/peer2/msg,""
1491128729,nodemcu/peer2/msg," 00418 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128731,nodemcu/peer2/msg," 00418 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128731,nodemcu/peer2/msg," 00419 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128733,nodemcu/peer2/msg," 00419 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128734,nodemcu/peer2/msg," 00420 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128735,nodemcu/peer2/msg," 00420 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128736,nodemcu/peer2/msg,""
1491128736,nodemcu/peer2/msg," 00421 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128736,nodemcu/peer2/msg," 00421 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128739,nodemcu/peer2/msg," 00422 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128740,nodemcu/peer2/msg," 00422 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128741,nodemcu/peer2/msg," 00423 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128742,nodemcu/peer2/msg," 00423 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128743,nodemcu/peer2/msg," 00424 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128744,nodemcu/peer2/msg," 00424 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128746,nodemcu/peer2/msg," 00425 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128746,nodemcu/peer2/msg," 00425 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128748,nodemcu/peer2/msg," 00426 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit 00426 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128751,nodemcu/peer2/msg," 00427 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128752,nodemcu/peer2/msg," 00427 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128753,nodemcu/peer2/msg," 00428 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128755,nodemcu/peer2/msg," 00428 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128756,nodemcu/peer2/msg," 00429 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128757,nodemcu/peer2/msg," 00429 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128758,nodemcu/peer2/msg," 00430 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128759,nodemcu/peer2/msg," 00430 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128761,nodemcu/peer2/msg," 00431 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit 00431 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128763,nodemcu/peer2/msg," 00432 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128764,nodemcu/peer2/msg," 00432 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128765,nodemcu/peer2/msg," 00433 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128766,nodemcu/peer2/msg," 00433 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128768,nodemcu/peer2/msg," 00434 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128768,nodemcu/peer2/msg," 00434 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128770,nodemcu/peer2/msg," 00435 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128770,nodemcu/peer2/msg," 00435 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128773,nodemcu/peer2/msg," 00436 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128774,nodemcu/peer2/msg," 00436 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128775,nodemcu/peer2/msg," 00437 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128776,nodemcu/peer2/msg," 00437 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128777,nodemcu/peer2/msg," 00438 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128778,nodemcu/peer2/msg," 00438 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128780,nodemcu/peer2/msg," 00439 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128780,nodemcu/peer2/msg," 00439 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128782,nodemcu/peer2/msg," 00440 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128782,nodemcu/peer2/msg," 00440 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128785,nodemcu/peer2/msg," 00441 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128787,nodemcu/peer2/msg," 00441 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128787,nodemcu/peer2/msg," 00442 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128789,nodemcu/peer2/msg," 00442 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128790,nodemcu/peer2/msg," 00443 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128791,nodemcu/peer2/msg," 00443 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128792,nodemcu/peer2/msg," 00444 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128793,nodemcu/peer2/msg," 00444 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128794,nodemcu/peer2/msg," 00445 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128794,nodemcu/peer2/msg," 00445 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128797,nodemcu/peer1/msg," _dir=function() local k,v,l print(""~~~File ""..""list START~~~"") for k,v in pairs(file.list()) do l = string.format(""%-15s"",k) print(l.."" : ""..v.."" bytes"") end print(""~~~File ""..""list END~~~"") end _dir() _dir=nil"
1491128797,nodemcu/peer2/msg," 00446 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128799,nodemcu/peer2/msg," 00446 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128799,nodemcu/peer1/msg,""
1491128799,nodemcu/peer2/msg," 00447 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128800,nodemcu/peer2/msg," 00447 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128801,nodemcu/peer1/msg,"
 _dir=function() local k,v,l print(""~~~File ""..""list START~~~"") for k,v in pairs(file.list()) do l = string.format(""%-15s"",k) print(l.."" : ""..v.."" bytes"") end print(""~~~File ""..""list END~~~"") end _dir() _dir=nil"
1491128802,nodemcu/peer2/msg," 00448 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128802,nodemcu/peer2/msg," 00448 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128804,nodemcu/peer2/msg," 00449 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128804,nodemcu/peer2/msg," 00449 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128807,nodemcu/peer2/msg," 00450 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128807,nodemcu/peer1/msg,"
"
1491128809,nodemcu/peer2/msg," 00450 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128809,nodemcu/peer2/msg," 00451 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128810,nodemcu/peer1/msg,"
 _dir=function() local k,v,l print(""~~~File ""..""list START~~~"") for k,v in pairs(file.list()) do l = string.format(""%-15s"",k) print(l.."" : ""..v.."" bytes"") end print(""~~~File ""..""list END~~~"") end _dir() _dir=nil"
1491128811,nodemcu/peer2/msg," 00451 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128811,nodemcu/peer2/msg," 00452 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128812,nodemcu/peer1/msg," _dir=function() local k,v,l print(""~~~File ""..""list START~~~"") for k,v in pairs(file.list()) do l = string.format(""%-15s"",k) print(l.."" : ""..v.."" bytes"") end print(""~~~File ""..""list END~~~"") end _dir() _dir=nil"
1491128813,nodemcu/peer2/msg," 00452 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128814,nodemcu/peer2/msg," 00453 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128815,nodemcu/peer2/msg," 00453 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128865,nodemcu/peer2/msg," 00474 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128866,nodemcu/peer2/msg," 00474 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128867,nodemcu/peer2/msg," 00475 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128868,nodemcu/peer2/msg," 00475 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128870,nodemcu/peer2/msg," 00476 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128870,nodemcu/peer2/msg," 00476 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128872,nodemcu/peer2/msg," 00477 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128874,nodemcu/peer2/msg," 00477 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128874,nodemcu/peer2/msg," 00478 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128876,nodemcu/peer2/msg," 00478 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128877,nodemcu/peer2/msg," 00479 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128878,nodemcu/peer2/msg," 00479 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128879,nodemcu/peer2/msg," 00480 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128880,nodemcu/peer2/msg," 00480 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128882,nodemcu/peer2/msg," 00481 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128882,nodemcu/peer2/msg," 00481 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128884,nodemcu/peer2/msg," 00482 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128886,nodemcu/peer2/msg," 00482 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128887,nodemcu/peer2/msg," 00483 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128888,nodemcu/peer2/msg," 00483 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128889,nodemcu/peer2/msg," 00484 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128890,nodemcu/peer2/msg," 00484 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128891,nodemcu/peer2/msg," 00485 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128892,nodemcu/peer2/msg," 00485 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128894,nodemcu/peer2/msg," 00486 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit 00486 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128896,nodemcu/peer2/msg," 00487 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128898,nodemcu/peer2/msg," 00487 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128899,nodemcu/peer2/msg," 00488 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128900,nodemcu/peer2/msg," 00488 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128901,nodemcu/peer2/msg," 00489 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128902,nodemcu/peer2/msg," 00489 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128904,nodemcu/peer2/msg," 00490 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128904,nodemcu/peer2/msg," 00490 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128906,nodemcu/peer2/msg," 00491 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128908,nodemcu/peer2/msg," 00491 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128908,nodemcu/peer2/msg," 00492 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128910,nodemcu/peer2/msg," 00492 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128911,nodemcu/peer2/msg," 00493 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128912,nodemcu/peer2/msg," 00493 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128913,nodemcu/peer2/msg," 00494 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128914,nodemcu/peer2/msg," 00494 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128916,nodemcu/peer2/msg," 00495 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128916,nodemcu/peer2/msg," 00495 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128918,nodemcu/peer2/msg," 00496 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128920,nodemcu/peer2/msg," 00496 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128920,nodemcu/peer2/msg," 00497 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128922,nodemcu/peer2/msg," 00497 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128923,nodemcu/peer1/msg,tÙ7r»ºúû¿—×ºÝ6¿ÿ¶—ÃÛï»§{ÿãù¯Ëûÿ­ï_­n®ÿõå÷µýñýõßóÿïëåõÿ÷åïõ¿½ÿ÷ýïýýýññõmõõ¥ó}ÿMc¹¾Þõ³½µõõíõõ±÷íûå»¡õÍËíõõÿO{íÿÿóosëßÿ¯šýýõûÛùßó¿¿ßÿ?¿ß¦¾ÿÿ7ëïÿ÷Ûþ}kÛÚÿû©míÿ»·í«ïÞß_µ½íí«ÿûÛ¿½¿¯ÿÿ«å}iý7÷}ÿŸ¿×ý×»Ó¿wŸãù3s÷w×·÷÷íw:6w·ôÝßÛßÍs»»5óÿw×5Ý¹ýßýû}oss<7yum}}0s
1491128923,nodemcu/peer2/msg," 00498 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128924,nodemcu/peer2/msg," 00498 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128926,nodemcu/peer2/msg," 00499 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128926,nodemcu/peer2/msg," 00499 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128928,nodemcu/peer2/msg," 00500 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128928,nodemcu/peer2/msg," 00500 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128930,nodemcu/peer2/msg," 00501 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128932,nodemcu/peer2/msg," 00501 mm=01 dd=01 hh=00 mm=00 ss=00 0.00 0.00 0.00 0.00  
quit"
1491128933,nodemcu/peer2/msg," 00502 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128934,nodemcu/peer2/msg," 00502 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128935,nodemcu/peer2/msg," 00503 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128936,nodemcu/peer2/msg," 00503 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128937,nodemcu/peer2/msg," 00504 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128938,nodemcu/peer2/msg," 00504 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128940,nodemcu/peer2/msg," 00505 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit 00505 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128942,nodemcu/peer2/msg," 00506 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128944,nodemcu/peer2/msg," 00506 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128945,nodemcu/peer2/msg," 00507 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128946,nodemcu/peer2/msg," 00507 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128947,nodemcu/peer2/msg,""
1491128947,nodemcu/peer2/msg," 00508 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128948,nodemcu/peer2/msg," 00508 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128950,nodemcu/peer2/msg," 00509 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128950,nodemcu/peer2/msg," 00509 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128952,nodemcu/peer2/msg," 00510 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128954,nodemcu/peer2/msg," 00510 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128954,nodemcu/peer2/msg," 00511 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128956,nodemcu/peer2/msg," 00511 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128957,nodemcu/peer2/msg," 00512 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128958,nodemcu/peer2/msg," 00512 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128959,nodemcu/peer2/msg," 00513 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128960,nodemcu/peer2/msg," 00513 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128962,nodemcu/peer2/msg," 00514 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128962,nodemcu/peer2/msg," 00514 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128964,nodemcu/peer2/msg," 00515 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128965,nodemcu/peer1/msg,"
leave mqtt_socket_timer."
1491128966,nodemcu/peer1/msg,"
leave mqtt_socket_timer."
1491128966,nodemcu/peer2/msg," 00515 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
1491128967,nodemcu/peer2/msg," 00516 mm=01 dd=01 hh=00 mm=00 ss=01 0.00 0.00 0.00 0.00  
quit"
